"TOA5","CR6Series","CR6","10158","CR6.Std.09.02 CR6-WIFI.04.00.01","CPU:McGill_University_Program_Version34 May 7 2020.CR6","30372","CS120A_Data"
"TIMESTAMP","RECORD","Message_ID","Sensor_ID","System_status","Interval_time","Visibilitystr","VisibilityUnits","Averaging_duration","User_alarm_1","User_alarm_2","Emitter_failure","Emitter_lens_dirty","Emitter_temp_error","Detector_lens_dirty","Detector_temp_error","Detector_saturated","Hood_temp_error","Signature_error","Flash_read_error","Flash_write_error","checksumrx"
"TS","RN","","","","","","","","","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-05-15 02:25:00",10516,"2","0","0","60","72851","M","1","0","0","0","0","0","0","0","0","0","0","0","0","9C9F"
"2020-05-15 02:26:00",10517,"2","0","0","60","71090","M","1","0","0","0","0","0","0","0","0","0","0","0","0","DAFB"
"2020-05-15 02:27:00",10518,"2","0","0","60","75000","M","1","0","0","0","0","0","0","0","0","0","0","0","0","EE25"
"2020-05-15 02:28:00",10519,"2","0","0","60","71463","M","1","0","0","0","0","0","0","0","0","0","0","0","0","B4B3"
"2020-05-15 02:29:00",10520,"2","0","0","60","72816","M","1","0","0","0","0","0","0","0","0","0","0","0","0","4A13"
"2020-05-15 02:30:00",10521,"2","0","0","60","72446","M","1","0","0","0","0","0","0","0","0","0","0","0","0","4E5A"
"2020-05-15 02:31:00",10522,"2","0","0","60","69316","M","1","0","0","0","0","0","0","0","0","0","0","0","0","75E1"
"2020-05-15 02:32:00",10523,"2","0","0","60","69897","M","1","0","0","0","0","0","0","0","0","0","0","0","0","7E69"
"2020-05-15 02:33:00",10524,"2","0","0","60","72254","M","1","0","0","0","0","0","0","0","0","0","0","0","0","A23D"
"2020-05-15 02:34:00",10525,"2","0","0","60","74313","M","1","0","0","0","0","0","0","0","0","0","0","0","0","3D2D"
"2020-05-15 02:35:00",10526,"2","0","0","60","73403","M","1","0","0","0","0","0","0","0","0","0","0","0","0","307D"
"2020-05-15 02:36:00",10527,"2","0","0","60","69077","M","1","0","0","0","0","0","0","0","0","0","0","0","0","311F"
"2020-05-15 02:37:00",10528,"2","0","0","60","73783","M","1","0","0","0","0","0","0","0","0","0","0","0","0","FADF"
"2020-05-15 02:38:00",10529,"2","0","0","60","70872","M","1","0","0","0","0","0","0","0","0","0","0","0","0","3D26"
"2020-05-15 02:39:00",10530,"2","0","0","60","73638","M","1","0","0","0","0","0","0","0","0","0","0","0","0","D1F3"
"2020-05-15 02:40:00",10531,"2","0","0","60","72993","M","1","0","0","0","0","0","0","0","0","0","0","0","0","8FDF"
"2020-05-15 02:41:00",10532,"2","0","0","60","74534","M","1","0","0","0","0","0","0","0","0","0","0","0","0","C976"
"2020-05-15 02:42:00",10533,"2","0","0","60","75000","M","1","0","0","0","0","0","0","0","0","0","0","0","0","EE25"
